id,title,content,rating
,Rất không hài lòng,"không tặng quà khuyến mãi cho khách hàng, quá tệ",1
,Cực kì hài lòng,Lúc mua 2 gói thấy tặng gấu mà giao hàng ko thấy tặng .,2
,Bình thường,Gói hàng không cẩn thận….,3
,Rất không hài lòng,Giao đúng 1 tháng mới nhận được,1
,Ko thấm hút tốt,Bỉm thì đắt mà dùng cho bé trai thì lúc nào cũng 1 bỉm đầy ở đằng trước mà phần mông thì ko reng. Đêm nào cũng phải thay bỉm cho con vì nc đái đè nặng cả ch*m con ko ngủ đc,2
,Không hài lòng,"Khi mở nắp ra mà phần răng cưa không dính lại phần chai mà dính theo phần nắp luôn, vậy sao biết được chai đã bị khui hay chưa, không lẽ là hàng giả sao ?
Đơn hàng thì tiki giao rất nhanh, đóng gói cẩn thận.",2
,Rất không hài lòng,4binh nuoc giat toi chua nhan duoc sao he thong bao hoan thanh!?,1
,Rất không hài lòng,"Thất vọng quá ! Nước giặt kỳ này lỏng quá, mùi cũng ko thơm lâu và dai như bình cùng loại, cùng màu đang dùng ở nhà ! Mở ra dùng để so sánh 2 bình mà cứ thấy giống hàng nháy hay sao á ! Bình thường hay mua con cưng ! Nhưng đến 2 CH con cưng mà hết hàng nên mua ở Tiki thử ! Ko tin được luôn á ! Tại mua giặt đồ cho bé nên mình mới mua loại này của Thái !",1
,Bình thường,"chưa dùng nên chưa thế đánh giá về chất lượng, cho 3* là vì nắp sản phẩm đã bị mở, k còn nguyên đai nguyên kiện nữa. cũng k biết là xà phòng bên trong có bị tráo đổi hay rút bớt k nữa. k muốn trả lại vì ngại lằng nhằng, nhưng nếu shop k rút kinh nghiệm, đv vận chuyển k kiểm tra kĩ trc khi nhận thì mình sẽ tẩy chay tất.",3
,Không hài lòng,"Khi mở nắp ra mà phần răng cưa không dính lại phần chai mà dính theo phần nắp luôn, vậy sao biết được chai đã bị khui hay chưa, không lẽ là hàng giả sao ?
Đơn hàng thì tiki giao rất nhanh, đóng gói cẩn thận.",2
,Rất không hài lòng,4binh nuoc giat toi chua nhan duoc sao he thong bao hoan thanh!?,1
,Rất không hài lòng,"Thất vọng quá ! Nước giặt kỳ này lỏng quá, mùi cũng ko thơm lâu và dai như bình cùng loại, cùng màu đang dùng ở nhà ! Mở ra dùng để so sánh 2 bình mà cứ thấy giống hàng nháy hay sao á ! Bình thường hay mua con cưng ! Nhưng đến 2 CH con cưng mà hết hàng nên mua ở Tiki thử ! Ko tin được luôn á ! Tại mua giặt đồ cho bé nên mình mới mua loại này của Thái !",1
,Bình thường,"chưa dùng nên chưa thế đánh giá về chất lượng, cho 3* là vì nắp sản phẩm đã bị mở, k còn nguyên đai nguyên kiện nữa. cũng k biết là xà phòng bên trong có bị tráo đổi hay rút bớt k nữa. k muốn trả lại vì ngại lằng nhằng, nhưng nếu shop k rút kinh nghiệm, đv vận chuyển k kiểm tra kĩ trc khi nhận thì mình sẽ tẩy chay tất.",3
,Giao hàng rách nhãn,"Tôi đặt đơn hàng 2 chai nước xả và 1 chai nước giặt của Tiki Trading, hàng giao đến cả 3 chai xếp trong hộp không có xốp hah bất kì đồ gì để lót, hộp carton bị rách hết. Mở hàng thì chai nước giặt như này, nhãn sản phẩm bị rách, cũ, dán giấy chằng chịt, hộp bị xước hết. Nước xả thì không có tem phụ.",1
,Vô cùng thất vọng,"Mình mua hàng tiki đó giờ, đây đã là lần thứ 2 mình nhận đc hàng lỗi như này rồi. Tem nhãn bong tróc, dính dơ như hết date như vậy cũng gửi cho KH đc??? Các bạn đang coi thường KH à??? Yêu cầu đổi hàng khác cho mình nếu không mình sẽ không bao giờ mua hàng trên tiki nữa",1
,Bình thường,Sản phẩm giờ rất loãng chứ không sánh như trước,3
,Bình thường,Nhận dc nước giặt gói cẩn thận nhưng dung tích trong bình không đúng thực tế mở nắp ra nhìn vào thử hụt cả khúc .mua mấy lần bình nước giặt lần đầu tien thấy vậy,3
,Nước giặt không có mùi và lợn cợn trắng,"Mình mua bình đầu giao ngày 4/6 nhưng do mua trước để hết bình cũ thì xài,ngày 18/6 mẹ mình giặt đồ dùm nên mình không biết nước giặt như thế nào. Giặt được vài ngày thấy đồ của bé k thơm kiểm tra thì thấy nước giaetj lợn cợn trắng như là bị pha, quét mã thì thấy dẫn đến link *** của Dnee Thailand. Mình nghĩ kệ để giặt đồ ng lớn và đặt lại bình khác và rút cuộc bình sau cũng bị y như vậy. Yêu cầu Tiki đọc comment và phản hồi!",1
,Tệ,"Mua 1 chai của tiki trading cách đây 3 4 tháng gì đó xài ok, nc giặt trong, mới mua chai thứ 2 cngx tk tranding nhưng bọt xuất hiện nhiều, nghĩ do vận chuyển nên tạo bọt nhưng để hoài k thấy hết, nc màu ngả vàng, k trắng.",1
,Ko hài lòng,"Hàng giao đến xộc xệch, đóng gói ko kỹ dẫn đến đổ hết ra ngoài, bao bì rách mướp như đồ giả vậy!!! Cực kì ko hài lòng! Tiki tính thêm phí giao hàng cồng kềnh mà dịch vụ thì tệ hơn lần trước giao miễn phí!",2
,Rất không hài lòng,"Giao thiếu, đặt và thanh toán 2 nhưng chỉ nhận 1.",1
,Rất không hài lòng,Đặt mua 2 can 4***₫ mà giao 1 can à. nhờ shop ktra lại mà chưa thấy phản hồi,1
,Không hài lòng,"sản phẩm để trong thùng cartoon k có lót chèn, bên ngoài thì bám bụi bẩn trông rất dơ. Đóng hàng dồn 4 can vào 1 thũngeeps chồng lên nhau khiến can bị hơi móp. Lần này hơi bị thất vọng với tiki khi nhận được hàng",2
,đặt quần giao áo!!!,"dạo này bộ phận giao hàng tiki lạ quá, giao hàng thiếu, giao hàng sai tùm lum.
cũng muốn bỏ đi vì suy nghĩ cả nước mua mà có 1 chỗ bán nên việc giao hàng chắc cũng có khi sai sót, nhưng sai nhìu quá thì tiki nên coi lại.
còn hỏi cảm nhận về sp này thế nào thì cho phép thả 2 sao vì đặt nước giặt này đem giao nước giặt khác. thực sự mệt mỏi khi nhận hàng ko đúng đơn hàng.",2
,Rất không hài lòng,"giao hàng quá chậm, hủy đơn thì đem tới liền mà k phản hồi, đồ móp méo",1
,Rất không hài lòng,"Tôi mua 1 chai tháng 9 và 1 chai ngay 13/12 cũng do Tiki Trading bán
Bề ngoài tem có thay đổi tui không nói, nhưng tại sao màu dung dịch lại nhạt hơn nhiều như vậy
Giặt đồ phơi xong có mùi tanh rất lạ
Yêu cầu tiki làm rõ",1
,hàng bị pha,"xài loại này cho con từ lúc con chưa ra đời , chuộng vì thơm nhẹ, giặt tốt, mùi dễ chịu , k mẫn cảm vs con. mua trên tiki cho an tâm mấy đợt trc thì ok. đợt này mua 3 chai có giới thiệu bạn mua nữa. mà lại trúng mấy thùng bị pha thêm nước vào. buồn k chiu đc. nước giặt lỏng , mùi thơm thì thôi loãng kinh khủng. bt giặt đổ 1 nắp 2 nắp là giặt vô tư bọt ngập. đợt này đổ quá trời giặt k có bọt cứ phải đổ thêm. mùi thơm như mấy lần trc. thật sự hơi hụt hẫng. mua hàng giảm giá nhưng mấy đợt trc cũng giá này rất ok. tiki nên xem lại. cảm ơn",2
,sản phẩm không chấp nhận được,"sản phẩm nhìn  vô  là không  muốn sử dụng. ten nhãn rách , mất chữ, bình thì  nhìn  dơ kh chấp nhận được. khuyên mọi người đừng  nên mua",1
,Giao hàng sai,"Mình order chai nước giặt Dnee xanh dương, tiki giao nhầm thành nước xả vải loại màu xanh. Hôm nay mang ra sử dụng mới phát hiện ra. Nhờ Tiki hỗ trợ đổi hàng",2
,Thất vọng,"Nhãn mác ko còn
HSD cũng ko còn
Rách rưới như đồ phế liệu
Vậy mà cũng bán trên 200k
Hàng cho em bé mà tệ hết sức tệ",1
,Thái độ không tốt,"Shipper không biết đường gọi hỏi, nghe chỉ đã kêu khó kiếm, kêu xem bản đồ thì kêu chạy xe không xem được rồi phân nhà hẻm hóc bản đồ không có (trong khi cả trăm shipper khác đã tự vô bằng bản đồ). Chỉ đi chỗ khác giao cho người nhà thì nặng nhẹ người nhận hàng giùm. Sản phẩm chưa dùng mà nhận hàng thấy trầy trật rồi.",1
,Không hài lòng,hàng ok shipes giao hàng vui vẽ,2
,Bình thường,Sản phẩm dùng ok!!!!!!!!!!,3
,Rất không hài lòng,nhìn hình nắp trong mà ship về là nắp đục,1
,Không hài lòng,"Mình mua 2 chai nước giặt và 1 chai dung dịch rửa bình cho bé mà ship hàng chỉ có 1 chai nước giặt và 1 chai dung dịch rửa bình. Gửi hàng bị thiếu đã gọi điện nhưng chưa dc phản hồi. 
Chuaq dùng nên chưa biết chất lượng sản phẩn thế nào",2
,Sản phẩm không có nhãn mác.Không uy tín,"Tiki bán sản phẩm cho trẻ em, tuy nhiên khi giao hàng nước giặt này lại không có nhãn mác, vỏ bề ngoài không có dính logo thương hiệu như các hãng uy tín khác. Rất mất uy tín",1
,Thất vọng,"đóng gói kĩ . nhưng nc giặt có màu nhạt , lỏng lo đậm đặc và  mùi ko thơm như chai mình mua ở con cưng . mình chiết ra chai nhỏ để xem màu nhạt lỏng hơn chai trc mình mua bên con cưng rất nh .",1
,Không hài lòng,"Tiki giao hàng nhanh, đóng gói cẩn thận. Mình đặt bình xanh và bình tím hôm nay mình mớí sử dụng bình xanh thấy sản phẩm không như mong đợi, chai màu xanh mùi ko dễ chịu tí nào, giặt quần áo mà mà tay mình khô ráp còn hơn giặt những sản phẩm có chất tẩy lun á, quần áo giặt xong ko có mùi còn làm vải khô nữa. Thất vọng về sản phẩm, ko bít bình tím như thế nào nữa.",2
,Rất không hài lòng,Lan đầu mua o shop nay ma quá that vọng sản phẩm không co một chút bot nào ca y nhu hàng nhái vay. Da mua nhieu shop xai shop nao cung bot nhieu và thom lắm luon,1
,Giao hàng không đúng,"Mình mua 1 bình nước giặt & 1 bình nước xả, vậy mà giao 2 lần đều là nước xả hết. Đã mua rất nhiều lần của Tiki mà giờ lại bị như vậy ?",1
,Không hài lòng,"giao hàng bị chảy nước giặt nắp bị bể nước giặt rỉ chảy nhiều, Tiki đổi hàng cho mình nhé",2
,Bình thường,"Giao hàng lâu, sản phẩm bị móp
Giá bá cũng cao hơn ở shoppe mall áp thêm các khuyến mãi của gian hàng",3
,Không hài lòng,"Sản phẩm bị rỉ sét nhẹ ở viền mép hộp, hạn sử dụng còn 6 tháng. Tuy nhiên những thứ đó k thành vấn đề, ngoài trừ không có mã QR để kiểm tra chính hãng hay không. Khá hoang man, đã gọi lên tổng đài tới giờ vẫn chưa thấy *** phản hồi chất lượng sản phẩm.",2
,Bình thường,"Giao hàng lâu, sản phẩm bị móp
Giá bá cũng cao hơn ở shoppe mall áp thêm các khuyến mãi của gian hàng",3
,Không hài lòng,"Sản phẩm bị rỉ sét nhẹ ở viền mép hộp, hạn sử dụng còn 6 tháng. Tuy nhiên những thứ đó k thành vấn đề, ngoài trừ không có mã QR để kiểm tra chính hãng hay không. Khá hoang man, đã gọi lên tổng đài tới giờ vẫn chưa thấy *** phản hồi chất lượng sản phẩm.",2
,Tiki làm ăn như ***,"Rõ ràng là tôi đặt mùi hương chocolate, trên hoá đơn giao vẫn để mùi chocolate nhưng biết hết hàng vẫn cố giao hương vani cho tôi. Trong khi tôi gọi đề nghị đổi hàng vì lý do tôi không uống mùi vani được, thì trên tiki liên tục đổ lỗi cho bên phía sữa anmum sẽ liên hệ bên anmum đổi sữa. Nhưng đến 1 cuộc gọi lấy hàng lại ko có. Ngày tôi đặt mua sữa là 14/11/2018. Và hiện tại bây giờ vẫn không chịu đổi hàng cho tôi và cũng không chịu hoàn tiền lại cho tôi. Làm ăn như *** đảo, luôn chối bỏ trách nhiệm và nói rằng phía bên kia có gọi cho tôi mà ko liên lạc được, trong khi tôi đợi cuộc gọi ko thấy. Tôi đã mua 2 lần sữa bên tiki và 2 lần còn hàng giao rất ok. Nhưng lần thứ 3 này thì ko có hương chocolate thì giao đại cho khách vani bắt khách hàng phải nhận và ko đổi hàng. Tới bây giờ tôi cần trả lại tiền nhưng ko trả.",1
,Bình thường,"ok đóng gói ổn, giao hơi lâu tí",3
,Giao hàng không đúng,"Mình đặt hàng là hương chocolate mà giao là hương vani, trong khi đó hóa đơn in ra vẫn là hương chocolate. Lần đầu mua hàng của tiki mà thất vọng quá",2
,Không hài lòng,Sao sản phẩm mình check mã vạch ko ra vậy? Khi pha có hiện tượng vón cục. Hoang mang quá,2
,Bình thường,"Không giống sữa tươi, mùi vị như bột đậu thông thường",3
,Bình thường,"Không giống sữa tươi, mùi vị như bột đậu thông thường",3
,Rất không hài lòng,"Tôi cảm thấy bị lừa khá là thất vọng, tôi là khách hàng trung thành của sữa Anlene lâu năm và mua vài lần bên Tiki trading rồi, các lần trước ship trong nội thành HCM đều giống như mô tả nên tôi tin tưởng book ship về quê cho mẹ tôi và trong combo note rõ tặng ấm đun siêu tốc nhưng khi mẹ tôi nhận hàng và tối khui ra thấy chỉ là một cái bình nhựa (như hình). Tôi không biết có sai sót ở khâu đóng hàng/shipper hay có sự *** ở đây nên đề nghị Tiki làm rõ việc này!",1
,Rất không hài lòng,"Tôi cảm thấy bị lừa khá là thất vọng, tôi là khách hàng trung thành của sữa Anlene lâu năm và mua vài lần bên Tiki trading rồi, các lần trước ship trong nội thành HCM đều giống như mô tả nên tôi tin tưởng book ship về quê cho mẹ tôi và trong combo note rõ tặng ấm đun siêu tốc nhưng khi mẹ tôi nhận hàng và tối khui ra thấy chỉ là một cái bình nhựa (như hình). Tôi không biết có sai sót ở khâu đóng hàng/shipper hay có sự *** ở đây nên đề nghị Tiki làm rõ việc này!",1
,Rất không hài lòng,"Vui lòng đổi lại 2 hộp Ensuare Gold, hàng đặt chiều qua, trưa nay giao mà tình trạng bung nắp, đổ sữa tùm lum, xem hình",1
,*** khách hàng,"Sản phẩm ghi sữa ít ngọt nhưng hàng nhận về tay lại là sữa ngọt. 

Vô cùng khó chịu vì cách bán hàng treo đầu dê bán thịt *** của Tiki. 

Tiki trading đã *** như thế này thì ai dám mua trên Tiki nữa chứ?

Mua hơn 1 triệu, tiền ship gần 50 ngàn nhưng gói hàng cực kỳ thô sơ. Trong khi những sàn thương mại điện tử khác có thể app mã miễn phí vận chuyển. 

Lần đầu tiên cũng là lần cuối cùng mua hàng của Tiki Trading. Quá tệ hại.",1
,Rất không hài lòng,"Chán tiki, 2 lần mua gần nhất đều bị bục sản phẩm. Chả hiểu đóng gói kiểu gì hay cố tình cho hàng bị bục đi nữa. Tóm lại là cạch sữa trên tiki.",1
,Rất không hài lòng,"Mình mua sữa này cho Mẹ dùng, nhưng khi Ba Mẹ nhận được khi mở ra thì sữ bị hư hỏng, tràn hết ra ngoài, mình đã liên hệ với TIKI ngay sau khi Ba Mẹ gửi hình ảnh, được hướng dẫn đóng gói lại, quay video, chụp hình, mình cũng đã làm theo hướng dẫn. . . Đến nay là 12 ngày, sau 03 lần điện thoại lên chăm sóc khách hàng của TIKI mà chưa nhận được phản hồi. Chắc giờ sữa đã mốc xanh. Mong TIKI xem lại thời gian xử lý đơn hàng cho khách hàng và nhằm đảm bảo quyền lợi cho khách hàng mua online!",1
,Rất không hài lòng,"Rất khó chịu về dịch vụ chăm sóc khách hàng của hãng này, rất làm phiền khách hàng, chán lắm luôn",1
,Rất không hài lòng,"Vui lòng đổi lại 2 hộp Ensuare Gold, hàng đặt chiều qua, trưa nay giao mà tình trạng bung nắp, đổ sữa tùm lum, xem hình",1
,*** khách hàng,"Sản phẩm ghi sữa ít ngọt nhưng hàng nhận về tay lại là sữa ngọt. 

Vô cùng khó chịu vì cách bán hàng treo đầu dê bán thịt *** của Tiki. 

Tiki trading đã *** như thế này thì ai dám mua trên Tiki nữa chứ?

Mua hơn 1 triệu, tiền ship gần 50 ngàn nhưng gói hàng cực kỳ thô sơ. Trong khi những sàn thương mại điện tử khác có thể app mã miễn phí vận chuyển. 

Lần đầu tiên cũng là lần cuối cùng mua hàng của Tiki Trading. Quá tệ hại.",1
,Rất không hài lòng,"Chán tiki, 2 lần mua gần nhất đều bị bục sản phẩm. Chả hiểu đóng gói kiểu gì hay cố tình cho hàng bị bục đi nữa. Tóm lại là cạch sữa trên tiki.",1
,Rất không hài lòng,"Mình mua sữa này cho Mẹ dùng, nhưng khi Ba Mẹ nhận được khi mở ra thì sữ bị hư hỏng, tràn hết ra ngoài, mình đã liên hệ với TIKI ngay sau khi Ba Mẹ gửi hình ảnh, được hướng dẫn đóng gói lại, quay video, chụp hình, mình cũng đã làm theo hướng dẫn. . . Đến nay là 12 ngày, sau 03 lần điện thoại lên chăm sóc khách hàng của TIKI mà chưa nhận được phản hồi. Chắc giờ sữa đã mốc xanh. Mong TIKI xem lại thời gian xử lý đơn hàng cho khách hàng và nhằm đảm bảo quyền lợi cho khách hàng mua online!",1
,Rất không hài lòng,"Rất khó chịu về dịch vụ chăm sóc khách hàng của hãng này, rất làm phiền khách hàng, chán lắm luôn",1
,Quá tệ ! Thất vọng về sản phẩm của Tiki lần này,"Mình mua để tặng người thân ! Mọi lần cũng mua không bị trường hợp này , lần này dù date xa nhưng vỏ hộp thế này còn tặng ai được nữa ! Yêu cầu TiKi đổi hộp mới cho mình thì không thấy tăm hơi đâu ?! 
Trước khi giao hàng cho khách nhân viên bộ không kiểm tra hay sao đợi giao tới tay khách hàng hộp cũ mốc lên vậy",1
,"Hộp sữa bị móp, nắp bị hở, sữa đổ ra ngoài","Đơn hàng của mình là #782710397.
Mình mới nhận được hàng trưa nay, như trên tiêu đề mình viết, và hình chụp đính kèm, hộp bị móp, nắp bị hở, sữa đổ vương *** ra ngoài.
Điểm này mong các bạn Tiki nghiên cứu và rút kinh nghiệm nha.
Móp xí cũng được, nhưng seal đã bị bung, sữa dính bết ra xung quanh thành hộp, rất tiếc sữa này nhà mình không uống được nữa.",1
,Bình thường,"Shop có cách nào để check sữa là hàng chuẩn k, mình mở sữa mua nó k thơm như trc đây mua, mình mua 2 hộp vs mở 1 hộp",3
,Bình thường,"Không như mô tả, sản phẩm tệ",3
,Rất không hài lòng,"Giao trễ hơn cả tháng, đợt trước dịch giao trễ hơn 2 tháng, lần nào mở ra sữa cũng đổ ra ngoài. Cho tôi biết phải đổi lại sản phẩm này ntn?",1
,Rất không hài lòng,"Mình mua 2 lớn Vinamilk và 1 *** ensure lớn. Giao hàng trễ đã vậy lúc nhận hàng thì *** sữa bị bể, sữa đổ ra ngoài thế này đây ạ",1
,Rất không hài lòng,Đặt hàng và bị huỷ đơn do hết hàng,1
,Không hài lòng,"Hàng tới là tay là gói rách tứ tung, không biết trong quá trình vận chuyển quăng nhòi nhéc, ném lung tung hay sao ấy, .. hàng hóa người ta mua mà k tôn trọng gì cả.",2
,Rất không hài lòng,mình không nhận được ly quà tặng. hôm 11/11 ghi rõ là tặng 2 ly. nên mình đặt luôn 2 hộp. giao hàng thì chẳng có quà tặng gì hết,1
,Rất không hài lòng,Hàng giao về vỡ hết nhưng k chịu xử lý,1
,"Gửi sai loại sữa, Không hài lòng","Sản phẩm nguyên seal, nhưng Mua Ensure Gold Hương Lúa Mạch Ít Ngọt mà giao cho Ensure Gold Hương Lúa Mạch.",3
,Giao hàng quá ẩu,Sản phẩm bị bung nắp thiếc. bột đổ ra ngoài 1/3 hộp sữa. hộp để nghiên khi giao. hộp bị móp méo phần nắp đậy. giao hàng đã không chú ý dù trên hộp dán cẩn thận,1
,Rất không hài lòng,Sản phẩm giao bị móp quá tệ,1
,Bình thường,"Mình đánh giá 3 sao vì giao ko đúng sp, mua sữa lúa mạch ít ngọt nhưng lại giao sữa lúa mạch ngọt.",3
,Rất không hài lòng,Giao hàng rất lâu nhân viên tư vấn rất dập khuôn,1
,Bình thường,"Mình đặt mua sữa ít đường cho mẹ, nhưng trên hộp ko có chữ ít đường.",3
,Không hài lòng,"Hộp giao tới rất bẩn và rách hết giấy dán, đã thấy có một số comment nhưng mình nghĩ Tiki đã khắc phục nên vẫn đặt, không ngờ vẫn bị như vậy",1
,Rất không hài lòng,"giao hàng chậm, phục vụ không tốt",1
,Bình thường,"không có bọc chống sốc, không có ni lông bao bên ngoài hộp sữa, lần này tiki đóng gói quá ẩu tả",3
,Rất không hài lòng,Mua it Ngot ma giao Sua Ngot tinh Tra lai ma Toi cho nguoi giao hang,1
,Rất không hài lòng,đây là loại lúa mạch ngọt chứ ko phải ít ngọt như mô tả,1
,Không hài lòng,Đặt ít ngọt nhưng gửi hàng về thì lại là sữa ngọt???,2
,Rất không hài lòng,Sp ok. Còn shiper thì tiki bắt ship của xanh SM giao thái độ cực tệ đòi hủy đon hàng của tôi. Khi có sự can thiệp của tổng đài mới chịu giao. Tiki nên xem lại khi sử dụng dv của xanh SM. Họ cung cấp dịch vụ truc tiếp tới khách hàng thì ok lắm. Nhung khi qua tiki rồi mới đến tôi thì tôi nhận được dv vô cùng TỒI TỆ.,1
,Rất không hài lòng,Sp ok. Còn shiper thì tiki bắt ship của xanh SM giao thái độ cực tệ đòi hủy đon hàng của tôi. Khi có sự can thiệp của tổng đài mới chịu giao. Tiki nên xem lại khi sử dụng dv của xanh SM. Họ cung cấp dịch vụ truc tiếp tới khách hàng thì ok lắm. Nhung khi qua tiki rồi mới đến tôi thì tôi nhận được dv vô cùng TỒI TỆ.,1
,Rất không hài lòng,Sữa giả bé uống bị ngộ độc cần shop liên lạc lại mọi nguoi cân nhắc nha,1
,Rất không hài lòng,"Đặt mua loại 2,2kilogram, đã thanh toán 1 triệu 61 ngàn đồng. 
Giao hộp 400gram mà ở ngoài kiện hàng dám ghi là 2,3kg. Đã vậy còn giao hàng trễ 4 ngày.
Mùa dịch này khổ lắm rồi. Làm ơn làm ăn đàng hoàng đi Tiki.
Ôi thua xa lazada.",1
,Bình thường,"đã nhận được hàng, hàng đóng nguyên hộp có bốn túi ở trong, hàng mall nên yên tâm về xuất xứ. Tuy nhiên mình đánh giá 3 sao không phải về chất lượng sản phẩm mà là vì chất lượng vận chuyển bởi lúc đặt hàng mình đã chọn giao hàng trong ngày. Vậy nhưng tiki lại chuyển hàng từ thành phố Hồ Chí Minh ra khiến hàng đến trễ mất 3 ngày nhưng không hề có thông báo gì, mình hỏi cskh cũng không biết hàng đi tới đâu. Tiki cần xem lại vấn đề này. Cảm ơn",3
,Rất không hài lòng,Sữa giả bé uống bị ngộ độc cần shop liên lạc lại mọi nguoi cân nhắc nha,1
,Rất không hài lòng,"Đặt mua loại 2,2kilogram, đã thanh toán 1 triệu 61 ngàn đồng. 
Giao hộp 400gram mà ở ngoài kiện hàng dám ghi là 2,3kg. Đã vậy còn giao hàng trễ 4 ngày.
Mùa dịch này khổ lắm rồi. Làm ơn làm ăn đàng hoàng đi Tiki.
Ôi thua xa lazada.",1
,Bình thường,"đã nhận được hàng, hàng đóng nguyên hộp có bốn túi ở trong, hàng mall nên yên tâm về xuất xứ. Tuy nhiên mình đánh giá 3 sao không phải về chất lượng sản phẩm mà là vì chất lượng vận chuyển bởi lúc đặt hàng mình đã chọn giao hàng trong ngày. Vậy nhưng tiki lại chuyển hàng từ thành phố Hồ Chí Minh ra khiến hàng đến trễ mất 3 ngày nhưng không hề có thông báo gì, mình hỏi cskh cũng không biết hàng đi tới đâu. Tiki cần xem lại vấn đề này. Cảm ơn",3
,Rất không hài lòng,"Hộp bị móp méo, ko hài lòng
Giao hàng lâu
Không hài lòng với sữa lần này, thất vọng.",1
,Rất không hài lòng,"Giao đúng hạn, đóng gói sơ sàu",1
,Rất không hài lòng,đóng gói quá tệ. giao hàng chậm,1
,Rất không hài lòng,rất hài lòng,1
,Bình thường,Hàng chất lượng tốt. Giao nhanh,3
,Rất không hài lòng,đóng hàng cẩu thả. móp méo và rách hộp,1
,Không hài lòng,"thùng hàng bị rách,cũ ,ko còn nguyên vẹn",2
,Rất không hài lòng,Giao không đúng sản phẩm. Không hài lòng,1
,Rất không hài lòng,"Tôi mua sữa cho cháu, do đặt nhầm loại sữa (cần mua Số 1) nhưng đặt loại Số 2, tôi liên hệ tổng đài 1900-6035 để đổi, nhưng NV trả lời KHÔNG ÁP DỤNG ĐỔI HÀNG.
DV tiki quá tệ, bán hàng nhưng ko muốn KH sử dụng, chỉ bán 1 lần cho xong.",1
,Rất không hài lòng,"Tôi mua sữa cho cháu, do đặt nhầm loại sữa (cần mua Số 1) nhưng đặt loại Số 2, tôi liên hệ tổng đài 1900-6035 để đổi, nhưng NV trả lời KHÔNG ÁP DỤNG ĐỔI HÀNG.
DV tiki quá tệ, bán hàng nhưng ko muốn KH sử dụng, chỉ bán 1 lần cho xong.",1
,Rất không hài lòng,"giao hàng quá lâu, phản hồi đơn hàng chậm. Đóng gói cẩn thận, sản phẩm đúng mô tả",1
,Bình thường,12 *** có 1 *** móp nặng nhé shop,3
,Bình thường,"Hộp sữa được giao không giống hình trên ***, nắp hộp mở được liền, không phải kiểu có mối mở",3
,Bình thường,12 *** có 1 *** móp nặng nhé shop,3
,Bình thường,"Hộp sữa được giao không giống hình trên ***, nắp hộp mở được liền, không phải kiểu có mối mở",3
,Rất không hài lòng,Shop ơi mình đặt nhằm sữa ko đường vậy có đổi lại được ko shop,1
,Rất không hài lòng,hộp móp méo đủ đường. có 1 hộp bung luôn cả nắp,1
,Rất không hài lòng,Giao hàng quá chậm sau cả thời gian dự kiến,1
,Rất không hài lòng,Giao hàng quá chậm sau cả thời gian dự kiến,1
,Rất không hài lòng,Đặt hàng ngày 10/10 lúc 13h mà ko gửi kèm quà là sữa tắm và hộp sữa. Đừng ai bị gạt giống tôi nhé. Làm ăn mà treo đầu dê bán thịt ***,1
,Bình thường,"Sữa thơm ngon, nhưng ngày sản xuất từ tháng 10/2022",3
,Bình thường,check đc mã nhưng hộp sữa trầy xước và những như cũ.,3
,Bình thường,Giao hàng không dính hẹn.chậm,3
,Rất không hài lòng,đóng hộp quá tệ. lần đầu mình mua bên này. đóng gói quá sơ sài. hộp bị bóp méo hết.,1
,Không hài lòng,Hàng chính hãng check QR đúng. Nhưng mà gói hàng rất sơ sài. Chỉ quấn 1 lớp Màng co khiến hộp bị móp bung đáy.,2
,Không hài lòng,"đóng gói không chắc chắn , vận chuyển bị móp méo",2
,Bình thường,đóng gói ẩu. mua của tiki nhiều rồi mà lần đầu tiên bị vậy luôn,3
,Không hài lòng,"Hàng giao chậm, hộp sữa bị móp.",2
,Không hài lòng,"hàng dễ vỡ mã tiki bọc mỗi 1 lớp nilo, hàng giao vỏ bị móp méo hết!",2
,Bình thường,"Dong goi can than, giiao hang nhanh",3
,Bình thường,"đạm a2 nên vị hơi nhằn (kiểu đậu nành), có độ ngậy nên bé nhà mình ko thích. Khó nhất là 4 muỗng pha vs 188ml nước nên lấy nước pha cũng áng chừng hơi khó.",3
,Bình thường,"đạm a2 nên vị hơi nhằn (kiểu đậu nành), có độ ngậy nên bé nhà mình ko thích. Khó nhất là 4 muỗng pha vs 188ml nước nên lấy nước pha cũng áng chừng hơi khó.",3
,Rất không hài lòng,sản phẩm mình mới vừa mua hôm qua. sao chất lượng sản phẩm không như mình mua ở shop. mùi vị của sữa mặn không có ngọt thanh và con mình cũng ko ún đc.,1
,Rất không hài lòng,"Sản phẩm tốt,nhưng tiki rất hay hết hàng",1
,Bình thường,giao hàng quá lâu đóng gói sản phẩm không cẩn thận,3
,Bình thường,Đóng gói mà ko gói chống sốc cho hộp sữa!,3
,Rất không hài lòng,hàng vận chuyển bị móp 1 hộp,1
,Rất không hài lòng,"(*) Đánh giá không tính điểm
Tiki kiểm tra lại khâu giao hàng đóng hàng, nhận hàng khui ra thì bị như vầy",1
